Region,Sub Region,Country,Count,Rate,Year
Asia,Eastern Asia,Macao Special Administrative Region of China,178,33.14902723,2010
Asia,Eastern Asia,Mongolia,520,19.16944685,2010
Asia,Eastern Asia,Republic of Korea,4409,8.897570079,2010
Asia,South-Eastern Asia,Indonesia,9910,4.086191459,2010
Asia,South-Eastern Asia,Myanmar,13,0.025919186,2010
Asia,South-Eastern Asia,Philippines,36121,38.53867605,2010
Asia,South-Eastern Asia,Singapore,518,10.20840116,2010
Asia,South-Eastern Asia,Thailand,1846,2.7466638,2010
Asia,Southern Asia,Bhutan,47,6.459229208,2010
Asia,Southern Asia,India,23393,1.900354747,2010
Asia,Southern Asia,Maldives,547,150.0640584,2010
Asia,Southern Asia,Pakistan,18098,10.61091738,2010
Asia,Southern Asia,Sri Lanka,6440,31.88378775,2010
Asia,Western Asia,Armenia,356,12.37266323,2010
Asia,Western Asia,Azerbaijan,294,3.25492831,2010
Asia,Western Asia,Cyprus,156,14.02112336,2010
Asia,Western Asia,Georgia,638,15.07682208,2010
Asia,Western Asia,Israel,2906,39.13299279,2010
Asia,Western Asia,Lebanon,22,0.507246594,2010
Asia,Western Asia,State of Palestine,2843,69.90704551,2010
Asia,Western Asia,Turkey,8581,11.86418655,2010
Europe,Eastern Europe,Belarus,4735,49.9837909,2010
Europe,Eastern Europe,Bulgaria,3737,50.46869577,2010
Europe,Eastern Europe,Czech Republic,4019,38.1443708,2010
Europe,Eastern Europe,Hungary,3396,34.20683653,2010
Europe,Eastern Europe,Poland,19359,50.51482642,2010
Europe,Eastern Europe,Republic of Moldova,185,4.529339223,2010
Europe,Eastern Europe,Romania,2484,12.15243557,2010
Europe,Eastern Europe,Russian Federation,164547,114.9441515,2010
Europe,Eastern Europe,Slovakia,1188,21.98251983,2010
Europe,Eastern Europe,Ukraine,23300,50.88169349,2010
Europe,Northern Europe,Denmark,3372,60.70377494,2010
Europe,Northern Europe,Estonia,599,44.96652659,2010
Europe,Northern Europe,Finland,1508,28.10401168,2010
Europe,Northern Europe,Iceland,42,13.11156065,2010
Europe,Northern Europe,Ireland,3196,69.07390822,2010
Europe,Northern Europe,Latvia,1072,50.59353007,2010
Europe,Northern Europe,Lithuania,2727,87.29743841,2010
Europe,Northern Europe,Norway,1687,34.52808277,2010
Europe,Northern Europe,Sweden,9219,98.17715721,2010
Europe,Northern Europe,United Kingdom (England and Wales),76189,136.8031698,2010
Europe,Northern Europe,United Kingdom (Northern Ireland),1349,74.74375746,2010
Europe,Northern Europe,United Kingdom (Scotland),2557,48.59184372,2010
Europe,Southern Europe,Albania,236,8.02577771,2010
Europe,Southern Europe,Andorra,8,9.473173158,2010
Europe,Southern Europe,Croatia,1245,28.76515687,2010
Europe,Southern Europe,Greece,6079,53.11023366,2010
Europe,Southern Europe,Holy See,0,0,2010
Europe,Southern Europe,Italy,47996,80.35519016,2010
Europe,Southern Europe,Kosovo under UNSCR 1244,566,31.87511263,2010
Europe,Southern Europe,Malta,196,47.10292951,2010
Europe,Southern Europe,Montenegro,3,0.480549749,2010
Europe,Southern Europe,Portugal,20442,191.90184,2010
Europe,Southern Europe,Serbia,3620,40.08985443,2010
Europe,Southern Europe,Slovenia,463,22.63872699,2010
Europe,Southern Europe,Spain,84411,180.4092148,2010
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,604,29.16833073,2010
Europe,Western Europe,Austria,4310,51.24882446,2010
Europe,Western Europe,Belgium,23856,218.0872951,2010
Europe,Western Europe,France,121038,192.0422982,2010
Europe,Western Europe,Germany,48166,59.54153905,2010
Europe,Western Europe,Liechtenstein,2,5.555092631,2010
Europe,Western Europe,Luxembourg,377,74.22881771,2010
Europe,Western Europe,Netherlands,16125,96.6557587,2010
Europe,Western Europe,Switzerland,4406,56.25659237,2010
Oceania,Australia and New Zealand,Australia,14634,66.15713228,2010
Oceania,Australia and New Zealand,New Zealand,2492,57.02436258,2010
Africa,Eastern Africa,Burundi,4266,47.17196026,2011
Africa,Eastern Africa,Kenya,3262,7.677671667,2011
Africa,Eastern Africa,Madagascar,2272,10.44888396,2011
Africa,Eastern Africa,Mauritius,814,65.06674937,2011
Africa,Eastern Africa,Rwanda,1766,16.79334421,2011
Africa,Eastern Africa,Uganda,4174,11.89389031,2011
Africa,Eastern Africa,United Republic of Tanzania,11834,24.87655164,2011
Africa,Middle Africa,Cameroon,17759,86.54294909,2011
Africa,Middle Africa,Sao Tome and Principe,1,0.559284116,2011
Africa,Northern Africa,Algeria,19103,51.8827521,2011
Africa,Northern Africa,Egypt,2673,3.111846214,2011
Africa,Southern Africa,Botswana,2461,119.9704193,2011
Africa,Western Africa,Cabo Verde,3165,622.9493354,2011
Americas,Caribbean,Bahamas,369,100.6634513,2011
Americas,Caribbean,Barbados,471,167.8539991,2011
Americas,Caribbean,Grenada,38,36.1646443,2011
Americas,Caribbean,Jamaica,3093,109.3128698,2011
Americas,Caribbean,Puerto Rico,6465,174.4005369,2011
Americas,Caribbean,St. Kitts and Nevis,66,126.9084336,2011
Americas,Caribbean,St. Vincent and the Grenadines,170,155.4769025,2011
Americas,Caribbean,Trinidad and Tobago,3718,278.5461062,2011
Americas,Central America,Belize,447,135.7870179,2011
Americas,Central America,Costa Rica,40427,878.7572759,2011
Americas,Central America,El Salvador,5769,93.16017931,2011
Americas,Central America,Guatemala,3410,22.81101396,2011
Americas,Central America,Honduras,24808,297.0448776,2011
Americas,Central America,Mexico,751750,631.2451866,2011
Americas,Central America,Panama,9668,260.748879,2011
Americas,Northern America,Bermuda,96,150.9885029,2011
Americas,Northern America,Canada,29790,86.25126967,2011
Americas,Northern America,United States of America,354746,114.0473989,2011
Americas,South America,Bolivia (Plurinational State of),11872,117.7971419,2011
Americas,South America,Brazil,1087059,547.1222108,2011
Americas,South America,Chile,91982,536.2332283,2011
Americas,South America,Colombia,67861,146.2312101,2011
Americas,South America,Ecuador,72275,476.2028693,2011
Americas,South America,Guyana,1191,158.9907889,2011
Americas,South America,Paraguay,13514,214.7198275,2011
Americas,South America,Peru,64903,218.0881182,2011
Americas,South America,Uruguay,15003,443.1383993,2011
Asia,Central Asia,Kazakhstan,18117,108.8279357,2011
Asia,Central Asia,Kyrgyzstan,2434,44.20149562,2011
Asia,Central Asia,Tajikistan,288,3.684773276,2011
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,731,10.34558646,2011
Asia,Eastern Asia,Japan,3698,2.877700103,2011
Asia,Eastern Asia,Macao Special Administrative Region of China,198,36.03675749,2011
Asia,Eastern Asia,Mongolia,536,19.40962862,2011
Asia,Eastern Asia,Republic of Korea,3994,8.029002671,2011
Asia,South-Eastern Asia,Indonesia,11207,4.561114129,2011
Asia,South-Eastern Asia,Myanmar,10,0.019781208,2011
Asia,South-Eastern Asia,Philippines,31037,32.5752215,2011
Asia,South-Eastern Asia,Singapore,394,7.612030641,2011
Asia,South-Eastern Asia,Thailand,1271,1.882122839,2011
Asia,Southern Asia,Bhutan,41,5.53672469,2011
Asia,Southern Asia,India,24700,1.980378968,2011
Asia,Southern Asia,Maldives,718,191.3998043,2011
Asia,Southern Asia,Pakistan,20521,11.78120194,2011
Asia,Southern Asia,Sri Lanka,6240,30.71619384,2011
Asia,Western Asia,Armenia,344,11.96279987,2011
Asia,Western Asia,Azerbaijan,306,3.34558627,2011
Asia,Western Asia,Cyprus,137,12.17956411,2011
Asia,Western Asia,Israel,2746,36.28064466,2011
Asia,Western Asia,Lebanon,23,0.501267553,2011
Asia,Western Asia,State of Palestine,2297,54.96694685,2011
Asia,Western Asia,Turkey,9662,13.16179231,2011
Europe,Eastern Europe,Belarus,3641,38.45382056,2011
Europe,Eastern Europe,Bulgaria,3110,42.277188,2011
Europe,Eastern Europe,Czech Republic,3881,36.7215882,2011
Europe,Eastern Europe,Hungary,3203,32.35940581,2011
Europe,Eastern Europe,Poland,17729,46.26451429,2011
Europe,Eastern Europe,Republic of Moldova,152,3.727895054,2011
Europe,Eastern Europe,Romania,2251,11.09251299,2011
Europe,Eastern Europe,Russian Federation,127772,89.18640461,2011
Europe,Eastern Europe,Slovakia,851,15.73057427,2011
Europe,Northern Europe,Denmark,3241,58.0525475,2011
Europe,Northern Europe,Estonia,525,39.5197708,2011
Europe,Northern Europe,Finland,1622,30.09699694,2011
Europe,Northern Europe,Iceland,42,12.98629019,2011
Europe,Northern Europe,Ireland,2931,62.86220566,2011
Europe,Northern Europe,Latvia,1047,50.03600968,2011
Europe,Northern Europe,Lithuania,2502,81.23690493,2011
Europe,Northern Europe,Norway,1623,32.8038168,2011
Europe,Northern Europe,Sweden,9719,102.6738949,2011
Europe,Northern Europe,United Kingdom (England and Wales),74688,132.965582,2011
Europe,Northern Europe,United Kingdom (Northern Ireland),1269,69.94363722,2011
Europe,Northern Europe,United Kingdom (Scotland),2244,42.34042152,2011
Europe,Southern Europe,Albania,268,9.157199387,2011
Europe,Southern Europe,Andorra,5,5.970077969,2011
Europe,Southern Europe,Bosnia and Herzegovina,975,26.43089406,2011
Europe,Southern Europe,Croatia,1382,32.03990568,2011
Europe,Southern Europe,Greece,6636,58.09431221,2011
Europe,Southern Europe,Holy See,0,0,2011
Europe,Southern Europe,Italy,58206,97.39971411,2011
Europe,Southern Europe,Kosovo under UNSCR 1244,629,35.12004467,2011
Europe,Southern Europe,Malta,219,52.34638487,2011
Europe,Southern Europe,Montenegro,144,23.02283417,2011
Europe,Southern Europe,Portugal,20372,191.7305157,2011
Europe,Southern Europe,Serbia,3548,39.44963534,2011
Europe,Southern Europe,Slovenia,403,19.62564209,2011
Europe,Southern Europe,Spain,87718,186.9955487,2011
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,513,24.75411157,2011
Europe,Western Europe,Austria,4066,48.06223835,2011
Europe,Western Europe,Belgium,27341,248.2592749,2011
Europe,Western Europe,France,120966,190.9680598,2011
Europe,Western Europe,Germany,48021,59.33354569,2011
Europe,Western Europe,Liechtenstein,1,2.757555703,2011
Europe,Western Europe,Luxembourg,398,76.5471467,2011
Europe,Western Europe,Netherlands,15390,91.95195173,2011
Europe,Western Europe,Switzerland,5236,66.02423755,2011
Oceania,Australia and New Zealand,Australia,13650,60.72118349,2011
Oceania,Australia and New Zealand,New Zealand,2340,52.96076716,2011
Africa,Eastern Africa,Burundi,4246,45.55935753,2012
Africa,Eastern Africa,Kenya,3262,7.473658504,2012
Africa,Eastern Africa,Madagascar,2192,9.809110328,2012
Africa,Eastern Africa,Rwanda,2617,24.25651735,2012
Africa,Eastern Africa,Uganda,4194,11.55155635,2012
Africa,Eastern Africa,United Republic of Tanzania,11956,24.35874077,2012
Africa,Middle Africa,Cameroon,15752,74.71641133,2012
Africa,Northern Africa,Algeria,10709,28.50727684,2012
Africa,Western Africa,Cabo Verde,4418,859.5681925,2012
Africa,Western Africa,Nigeria,2988,1.786042145,2012
Americas,Caribbean,Bahamas,367,98.6455721,2012
Americas,Caribbean,Barbados,555,197.098567,2012
Americas,Caribbean,Dominican Republic,2091,20.59094333,2012
Americas,Caribbean,Grenada,24,22.75291285,2012
Americas,Caribbean,Jamaica,2771,97.5363535,2012
Americas,Caribbean,Puerto Rico,6298,170.3278039,2012
Americas,Caribbean,St. Vincent and the Grenadines,160,146.3486024,2012
Americas,Caribbean,Trinidad and Tobago,4436,330.6529277,2012
Americas,Central America,Belize,487,144.6387151,2012
Americas,Central America,El Salvador,5521,88.74428049,2012
Americas,Central America,Guatemala,3823,25.03428709,2012
Americas,Central America,Honduras,19674,231.3051825,2012
Americas,Central America,Mexico,746894,618.1448855,2012
Americas,Central America,Panama,10038,266.0526094,2012
Americas,Northern America,Bermuda,84,132.9555707,2012
Americas,Northern America,Canada,27748,79.50555727,2012
Americas,Northern America,United States of America,355051,113.3133932,2012
Americas,South America,Bolivia (Plurinational State of),14411,140.7461116,2012
Americas,South America,Brazil,979571,488.4155359,2012
Americas,South America,Chile,81664,471.780464,2012
Americas,South America,Colombia,82647,176.2892486,2012
Americas,South America,Ecuador,85892,557.0289266,2012
Americas,South America,Guyana,1401,186.0332948,2012
Americas,South America,Paraguay,15006,235.2325575,2012
Americas,South America,Peru,76424,253.4039131,2012
Americas,South America,Uruguay,15414,453.7831009,2012
Asia,Central Asia,Kazakhstan,20259,119.7257,2012
Asia,Central Asia,Kyrgyzstan,2074,37.07472219,2012
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,616,8.668243931,2012
Asia,Eastern Asia,Japan,3693,2.875577342,2012
Asia,Eastern Asia,Macao Special Administrative Region of China,179,31.82046856,2012
Asia,Eastern Asia,Mongolia,552,19.61462939,2012
Asia,Eastern Asia,Republic of Korea,2586,5.176944603,2012
Asia,South-Eastern Asia,Indonesia,12355,4.964175329,2012
Asia,South-Eastern Asia,Myanmar,10,0.019613029,2012
Asia,South-Eastern Asia,Philippines,26988,27.86098438,2012
Asia,South-Eastern Asia,Singapore,290,5.501846154,2012
Asia,South-Eastern Asia,Thailand,1521,2.2419086,2012
Asia,Southern Asia,Bhutan,33,4.382662188,2012
Asia,Southern Asia,India,31657,2.506361798,2012
Asia,Southern Asia,Maldives,972,251.6811107,2012
Asia,Southern Asia,Pakistan,17081,9.600839087,2012
Asia,Southern Asia,Sri Lanka,6552,32.07903428,2012
Asia,Western Asia,Armenia,310,10.75671028,2012
Asia,Western Asia,Azerbaijan,252,2.71993802,2012
Asia,Western Asia,Cyprus,173,15.24145818,2012
Asia,Western Asia,Lebanon,54,1.098363763,2012
Asia,Western Asia,State of Palestine,1996,46.47307542,2012
Asia,Western Asia,Turkey,10303,13.81657285,2012
Asia,Western Asia,United Arab Emirates,45,0.505592243,2012
Europe,Eastern Europe,Belarus,2656,28.04133986,2012
Europe,Eastern Europe,Bulgaria,2955,40.42195874,2012
Europe,Eastern Europe,Czech Republic,3416,32.26673329,2012
Europe,Eastern Europe,Hungary,3036,30.76086327,2012
Europe,Eastern Europe,Poland,16685,43.54418165,2012
Europe,Eastern Europe,Republic of Moldova,167,4.099464296,2012
Europe,Eastern Europe,Romania,3193,15.82945632,2012
Europe,Eastern Europe,Russian Federation,110063,76.74141811,2012
Europe,Eastern Europe,Slovakia,974,17.98019963,2012
Europe,Northern Europe,Denmark,3003,53.52311493,2012
Europe,Northern Europe,Estonia,457,34.49228414,2012
Europe,Northern Europe,Finland,1616,29.85416536,2012
Europe,Northern Europe,Iceland,50,15.35975621,2012
Europe,Northern Europe,Ireland,2817,60.21653584,2012
Europe,Northern Europe,Latvia,943,45.63549483,2012
Europe,Northern Europe,Lithuania,1923,63.31393638,2012
Europe,Northern Europe,Norway,1484,29.60889719,2012
Europe,Northern Europe,Sweden,9213,96.56314646,2012
Europe,Northern Europe,United Kingdom (England and Wales),65155,115.1803758,2012
Europe,Northern Europe,United Kingdom (Northern Ireland),1040,57.02898718,2012
Europe,Northern Europe,United Kingdom (Scotland),1832,34.477567,2012
Europe,Southern Europe,Albania,326,11.16423445,2012
Europe,Southern Europe,Andorra,6,7.278815009,2012
Europe,Southern Europe,Bosnia and Herzegovina,1010,27.6848857,2012
Europe,Southern Europe,Croatia,1588,36.96009288,2012
Europe,Southern Europe,Greece,5992,52.66184443,2012
Europe,Southern Europe,Holy See,0,0,2012
Europe,Southern Europe,Italy,62641,104.8668666,2012
Europe,Southern Europe,Kosovo under UNSCR 1244,527,29.19344117,2012
Europe,Southern Europe,Malta,257,61.07574105,2012
Europe,Southern Europe,Montenegro,117,18.67857838,2012
Europe,Southern Europe,Portugal,18514,174.9604345,2012
Europe,Southern Europe,Serbia,3791,42.32451459,2012
Europe,Southern Europe,Slovenia,391,18.97698979,2012
Europe,Southern Europe,Spain,96607,206.1723266,2012
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,469,22.61291511,2012
Europe,Western Europe,Austria,4092,48.04199518,2012
Europe,Western Europe,Belgium,25608,231.0451074,2012
Europe,Western Europe,France,123814,194.554128,2012
Europe,Western Europe,Germany,48711,60.08790738,2012
Europe,Western Europe,Liechtenstein,5,13.68176221,2012
Europe,Western Europe,Luxembourg,527,98.98814208,2012
Europe,Western Europe,Netherlands,14765,87.94398983,2012
Europe,Western Europe,Switzerland,6076,75.65051851,2012
Oceania,Australia and New Zealand,Australia,13161,57.66842117,2012
Oceania,Australia and New Zealand,New Zealand,2086,46.69024158,2012
Africa,Eastern Africa,Burundi,4108,42.79083759,2013
Africa,Eastern Africa,Kenya,3551,7.921591812,2013
Africa,Eastern Africa,Madagascar,2819,12.27726177,2013
Africa,Eastern Africa,Rwanda,2772,25.05162379,2013
Africa,Eastern Africa,Uganda,3620,9.639522853,2013
Africa,Eastern Africa,United Republic of Tanzania,11020,21.76291672,2013
Africa,Middle Africa,Cameroon,25027,115.5676458,2013
Africa,Northern Africa,Algeria,17750,46.29803277,2013
Africa,Northern Africa,Morocco,14857,43.92343374,2013
Africa,Western Africa,Cabo Verde,3874,744.8481656,2013
Africa,Western Africa,Nigeria,1910,1.111568264,2013
Americas,Caribbean,Barbados,351,124.2438294,2013
Americas,Caribbean,Dominican Republic,222,2.159260856,2013
Americas,Caribbean,Grenada,20,18.88413638,2013
Americas,Caribbean,Jamaica,2674,93.76511103,2013
Americas,Caribbean,Puerto Rico,6016,163.0916716,2013
Americas,Caribbean,St. Vincent and the Grenadines,149,136.2971094,2013
Americas,Caribbean,Trinidad and Tobago,2958,219.3958382,2013
Americas,Central America,Belize,296,86.00126096,2013
Americas,Central America,Costa Rica,47954,1018.910203,2013
Americas,Central America,El Salvador,5346,85.52536749,2013
Americas,Central America,Guatemala,93991,602.6526694,2013
Americas,Central America,Honduras,14142,163.3443196,2013
Americas,Central America,Mexico,176019,143.6468014,2013
Americas,Central America,Panama,8748,227.9037802,2013
Americas,Northern America,Bermuda,32,50.97895525,2013
Americas,Northern America,Canada,23249,65.9443301,2013
Americas,Northern America,United States of America,345100,109.3692196,2013
Americas,South America,Brazil,1012504,500.227678,2013
Americas,South America,Chile,93062,532.9101296,2013
Americas,South America,Colombia,93742,198.0061205,2013
Americas,South America,Ecuador,94209,601.5306151,2013
Americas,South America,Guyana,1531,201.9573106,2013
Americas,South America,Paraguay,17717,274.0134927,2013
Americas,South America,Peru,79873,261.3156518,2013
Americas,South America,Uruguay,16718,490.5509235,2013
Asia,Central Asia,Kazakhstan,18832,109.4421964,2013
Asia,Central Asia,Kyrgyzstan,1616,28.43164301,2013
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,500,6.994404896,2013
Asia,Eastern Asia,Japan,3324,2.590541935,2013
Asia,Eastern Asia,Macao Special Administrative Region of China,150,26.04885724,2013
Asia,Eastern Asia,Mongolia,620,21.60951125,2013
Asia,Eastern Asia,Republic of Korea,1980,3.946641251,2013
Asia,South-Eastern Asia,Indonesia,12045,4.779150041,2013
Asia,South-Eastern Asia,Myanmar,121,0.235188033,2013
Asia,South-Eastern Asia,Philippines,49247,50.00658401,2013
Asia,South-Eastern Asia,Singapore,254,4.738066089,2013
Asia,South-Eastern Asia,Thailand,1665,2.443388773,2013
Asia,Southern Asia,Bhutan,41,5.359750366,2013
Asia,Southern Asia,India,36466,2.852109956,2013
Asia,Southern Asia,Maldives,729,183.4437603,2013
Asia,Southern Asia,Pakistan,17363,9.555198967,2013
Asia,Southern Asia,Sri Lanka,4743,23.1058906,2013
Asia,Western Asia,Armenia,257,8.881949218,2013
Asia,Western Asia,Azerbaijan,227,2.418677819,2013
Asia,Western Asia,Cyprus,149,13.02565968,2013
Asia,Western Asia,Lebanon,29,0.549648206,2013
Asia,Western Asia,State of Palestine,3734,84.58213165,2013
Asia,Western Asia,Turkey,28854,38.07232536,2013
Asia,Western Asia,United Arab Emirates,719,7.983333376,2013
Europe,Eastern Europe,Belarus,2770,29.22279395,2013
Europe,Eastern Europe,Bulgaria,2977,40.97085372,2013
Europe,Eastern Europe,Czech Republic,3051,28.79801285,2013
Europe,Eastern Europe,Hungary,2298,23.34963167,2013
Europe,Eastern Europe,Poland,19533,50.98741822,2013
Europe,Eastern Europe,Republic of Moldova,146,3.585493388,2013
Europe,Eastern Europe,Romania,2933,14.61516157,2013
Europe,Eastern Europe,Russian Federation,16416,11.43197539,2013
Europe,Eastern Europe,Slovakia,835,15.39133624,2013
Europe,Northern Europe,Denmark,3200,56.75955782,2013
Europe,Northern Europe,Estonia,476,36.01803929,2013
Europe,Northern Europe,Finland,1523,28.01374973,2013
Europe,Northern Europe,Iceland,49,14.98338068,2013
Europe,Northern Europe,Ireland,2806,59.93207556,2013
Europe,Northern Europe,Latvia,917,44.93371175,2013
Europe,Northern Europe,Lithuania,1866,62.25532423,2013
Europe,Northern Europe,Norway,1667,32.83369781,2013
Europe,Northern Europe,Sweden,8361,86.95564451,2013
Europe,Northern Europe,United Kingdom (England and Wales),57828,101.544861,2013
Europe,Northern Europe,United Kingdom (Northern Ireland),969,52.95877796,2013
Europe,Northern Europe,United Kingdom (Scotland),1499,28.13596862,2013
Europe,Southern Europe,Albania,371,12.70992793,2013
Europe,Southern Europe,Andorra,13,16.09149874,2013
Europe,Southern Europe,Bosnia and Herzegovina,1103,30.59640238,2013
Europe,Southern Europe,Croatia,1523,35.60236252,2013
Europe,Southern Europe,Greece,4919,43.44907387,2013
Europe,Southern Europe,Holy See,0,0,2013
Europe,Southern Europe,Italy,63770,106.8747067,2013
Europe,Southern Europe,Kosovo under UNSCR 1244,510,27.95899348,2013
Europe,Southern Europe,Malta,207,48.90772742,2013
Europe,Southern Europe,Montenegro,161,25.67398189,2013
Europe,Southern Europe,Portugal,16590,157.5846669,2013
Europe,Southern Europe,Serbia,3852,43.18281566,2013
Europe,Southern Europe,Slovenia,377,18.24677088,2013
Europe,Southern Europe,Spain,86034,184.2366344,2013
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,468,22.54618717,2013
Europe,Western Europe,Austria,3737,43.56604073,2013
Europe,Western Europe,Belgium,22879,205.1650036,2013
Europe,Western Europe,France,124657,195.0205912,2013
Europe,Western Europe,Germany,47234,58.12332395,2013
Europe,Western Europe,Liechtenstein,1,2.714882989,2013
Europe,Western Europe,Luxembourg,582,106.843687,2013
Europe,Western Europe,Netherlands,13346,79.25319805,2013
Europe,Western Europe,Switzerland,3196,39.2982677,2013
Oceania,Australia and New Zealand,Australia,11711,50.58588004,2013
Oceania,Australia and New Zealand,New Zealand,2032,44.98036204,2013
Africa,Eastern Africa,Burundi,4495,45.44172491,2014
Africa,Eastern Africa,Kenya,3011,6.542203295,2014
Africa,Eastern Africa,Madagascar,2165,9.177695056,2014
Africa,Eastern Africa,Uganda,3644,9.383689859,2014
Africa,Eastern Africa,United Republic of Tanzania,10413,19.93495954,2014
Africa,Middle Africa,Cameroon,25270,113.6245912,2014
Africa,Northern Africa,Algeria,21011,53.71828257,2014
Africa,Southern Africa,Botswana,1698,78.30033852,2014
Africa,Western Africa,Cabo Verde,3908,742.349037,2014
Americas,Caribbean,Barbados,285,100.5698961,2014
Americas,Caribbean,Dominican Republic,7913,76.04380769,2014
Americas,Caribbean,Grenada,24,22.56487401,2014
Americas,Caribbean,Jamaica,2269,79.27781371,2014
Americas,Caribbean,Puerto Rico,5171,140.4890082,2014
Americas,Caribbean,Trinidad and Tobago,2672,197.2693842,2014
Americas,Central America,Belize,304,86.43877917,2014
Americas,Central America,Costa Rica,52126,1095.642213,2014
Americas,Central America,El Salvador,4732,75.336055,2014
Americas,Central America,Guatemala,54556,342.6118495,2014
Americas,Central America,Honduras,15037,170.6962345,2014
Americas,Central America,Mexico,167280,134.6625708,2014
Americas,Central America,Panama,9788,250.7181122,2014
Americas,Northern America,Bermuda,33,52.89987496,2014
Americas,Northern America,Canada,20923,58.76466743,2014
Americas,Northern America,United States of America,322900,101.6307569,2014
Americas,South America,Argentina,483929,1125.900285,2014
Americas,South America,Chile,106342,603.7425886,2014
Americas,South America,Colombia,94369,197.4581012,2014
Americas,South America,Ecuador,89075,560.1104991,2014
Americas,South America,Paraguay,20305,309.877752,2014
Americas,South America,Peru,77600,250.5379301,2014
Americas,South America,Uruguay,18577,543.2592514,2014
Asia,Central Asia,Kazakhstan,14317,81.86860092,2014
Asia,Eastern Asia,Japan,3056,2.384465898,2014
Asia,Eastern Asia,Macao Special Administrative Region of China,120,20.38109246,2014
Asia,Eastern Asia,Mongolia,686,23.4618468,2014
Asia,Eastern Asia,Republic of Korea,1586,3.147727246,2014
Asia,South-Eastern Asia,Indonesia,11758,4.608610735,2014
Asia,South-Eastern Asia,Myanmar,116,0.223402653,2014
Asia,South-Eastern Asia,Philippines,43726,43.68133627,2014
Asia,South-Eastern Asia,Singapore,230,4.221467742,2014
Asia,South-Eastern Asia,Thailand,1431,2.091592395,2014
Asia,Southern Asia,Pakistan,18107,9.758752503,2014
Asia,Southern Asia,Sri Lanka,4235,20.53476305,2014
Asia,Western Asia,Armenia,289,9.944188671,2014
Asia,Western Asia,Azerbaijan,241,2.535835512,2014
Asia,Western Asia,Cyprus,104,9.025356914,2014
Asia,Western Asia,Georgia,471,11.79757466,2014
Asia,Western Asia,Lebanon,20,0.35693386,2014
Asia,Western Asia,Turkey,42602,55.30527416,2014
Asia,Western Asia,United Arab Emirates,715,7.882377726,2014
Europe,Eastern Europe,Belarus,2460,25.93609536,2014
Europe,Eastern Europe,Bulgaria,2326,32.20649821,2014
Europe,Eastern Europe,Czech Republic,2547,24.03164365,2014
Europe,Eastern Europe,Hungary,1954,19.9116814,2014
Europe,Eastern Europe,Poland,13868,36.21543956,2014
Europe,Eastern Europe,Republic of Moldova,125,3.071299103,2014
Europe,Eastern Europe,Romania,6418,32.1338048,2014
Europe,Eastern Europe,Russian Federation,14340,9.974862651,2014
Europe,Eastern Europe,Slovakia,679,12.49806501,2014
Europe,Northern Europe,Denmark,2322,40.99638519,2014
Europe,Northern Europe,Estonia,360,27.30667443,2014
Europe,Northern Europe,Finland,1687,30.89903744,2014
Europe,Northern Europe,Iceland,51,15.52705208,2014
Europe,Northern Europe,Ireland,2647,56.4832267,2014
Europe,Northern Europe,Latvia,809,40.12648025,2014
Europe,Northern Europe,Lithuania,1688,56.99148436,2014
Europe,Northern Europe,Norway,1063,20.67968261,2014
Europe,Northern Europe,Sweden,8364,86.32134825,2014
Europe,Northern Europe,United Kingdom (England and Wales),50245,87.52164787,2014
Europe,Northern Europe,United Kingdom (Northern Ireland),906,49.22580736,2014
Europe,Northern Europe,United Kingdom (Scotland),1497,27.99386641,2014
Europe,Southern Europe,Albania,297,10.16853404,2014
Europe,Southern Europe,Andorra,7,8.835817881,2014
Europe,Southern Europe,Bosnia and Herzegovina,1025,28.74367429,2014
Europe,Southern Europe,Croatia,1268,29.7825055,2014
Europe,Southern Europe,Greece,3800,33.73362122,2014
Europe,Southern Europe,Holy See,0,0,2014
Europe,Southern Europe,Italy,58345,97.91784159,2014
Europe,Southern Europe,Kosovo under UNSCR 1244,446,24.48128225,2014
Europe,Southern Europe,Malta,190,44.64600418,2014
Europe,Southern Europe,Montenegro,188,29.95185399,2014
Europe,Southern Europe,Portugal,15594,148.9232147,2014
Europe,Southern Europe,Serbia,3232,36.3770936,2014
Europe,Southern Europe,Slovenia,297,14.34197151,2014
Europe,Southern Europe,Spain,70855,152.3048525,2014
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,305,14.68114243,2014
Europe,Western Europe,Austria,3481,40.32099263,2014
Europe,Western Europe,Belgium,21905,195.246329,2014
Europe,Western Europe,France,114093,177.7408724,2014
Europe,Western Europe,Germany,45475,55.80462601,2014
Europe,Western Europe,Liechtenstein,1,2.693457592,2014
Europe,Western Europe,Luxembourg,615,110.548681,2014
Europe,Western Europe,Monaco,18,47.20444771,2014
Europe,Western Europe,Netherlands,10451,61.8792096,2014
Europe,Western Europe,Switzerland,2367,28.76192839,2014
Oceania,Australia and New Zealand,Australia,9893,42.14330103,2014
