Region,Sub Region,Country,Count,Rate,Year
Asia,Western Asia,Azerbaijan,1092,11.49017585,2014
Asia,Western Asia,Cyprus,2333,202.4630546,2014
Asia,Western Asia,Georgia,1605,40.20192639,2014
Asia,Western Asia,Iraq (Central Iraq),191,0.635691021,2014
Asia,Western Asia,United Arab Emirates,1638,18.05781079,2014
Europe,Eastern Europe,Bulgaria,15327,212.2222691,2014
Europe,Eastern Europe,Czech Republic,49304,465.1967642,2014
Europe,Eastern Europe,Hungary,29883,304.5142146,2014
Europe,Eastern Europe,Poland,106896,279.1524104,2014
Europe,Eastern Europe,Republic of Moldova,6122,150.4199449,2014
Europe,Eastern Europe,Romania,51116,255.9288823,2014
Europe,Eastern Europe,Russian Federation,239163,166.3610932,2014
Europe,Eastern Europe,Slovakia,9427,173.5187906,2014
Europe,Northern Europe,Denmark,69637,1229.485476,2014
Europe,Northern Europe,Finland,24725,452.8623004,2014
Europe,Northern Europe,Iceland,1143,347.9886379,2014
Europe,Northern Europe,Ireland,27635,589.6917151,2014
Europe,Northern Europe,Latvia,612,30.35526071,2014
Europe,Northern Europe,Lithuania,3342,112.835036,2014
Europe,Northern Europe,Norway,14890,289.6711892,2014
Europe,Northern Europe,Sweden,88798,916.4470447,2014
Europe,Northern Europe,United Kingdom (England and Wales),411434,716.6759214,2014
Europe,Northern Europe,United Kingdom (Northern Ireland),8889,482.96711,2014
Europe,Northern Europe,United Kingdom (Scotland),20607,385.3504376,2014
Europe,Southern Europe,Albania,295,10.10005906,2014
Europe,Southern Europe,Andorra,89,112.3411131,2014
Europe,Southern Europe,Bosnia and Herzegovina,10324,289.511896,2014
Europe,Southern Europe,Croatia,15302,359.4100151,2014
Europe,Southern Europe,Greece,61631.30771,547.1176814,2014
Europe,Southern Europe,Kosovo under UNSCR 1244,7336,402.6786694,2014
Europe,Southern Europe,Malta,1624,381.6058463,2014
Europe,Southern Europe,Montenegro,951,151.511772,2014
Europe,Southern Europe,Portugal,34612,330.5457424,2014
Europe,Southern Europe,Serbia,26787,301.4954227,2014
Europe,Southern Europe,Slovenia,13603,656.8816111,2014
Europe,Southern Europe,Spain,222039,477.279192,2014
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,13108,630.9521804,2014
Europe,Western Europe,Austria,85487,990.2099101,2014
Europe,Western Europe,Belgium,96419,859.4136406,2014
Europe,Western Europe,France,379153,590.6671312,2014
Europe,Western Europe,Germany,446073,547.3982834,2014
Europe,Western Europe,Liechtenstein,222,597.9475853,2014
Europe,Western Europe,Luxembourg,4368,785.1652658,2014
Europe,Western Europe,Monaco,17,44.58197839,2014
Europe,Western Europe,Netherlands,103364,612.0067574,2014
Europe,Western Europe,Switzerland,63706,774.1053698,2014
Oceania,Australia and New Zealand,Australia,181892,774.8437592,2014
Africa,Eastern Africa,Kenya,1407,2.978644012,2015
Africa,Eastern Africa,Madagascar,1069,4.411141859,2015
Africa,Eastern Africa,United Republic of Tanzania,13558,25.16334599,2015
Africa,Middle Africa,Cameroon,3104,13.59345293,2015
Africa,Northern Africa,Algeria,17318,43.43450294,2015
Africa,Northern Africa,Morocco,16105,46.2743183,2015
Africa,Western Africa,Senegal,50,0.333845363,2015
Americas,Caribbean,Barbados,1498,527.0620688,2015
Americas,Caribbean,Dominican Republic,6565,62.35518921,2015
Americas,Caribbean,Grenada,713,667.459255,2015
Americas,Caribbean,Jamaica,1811,63.05855218,2015
Americas,Caribbean,Puerto Rico,9150,249.0657991,2015
Americas,Caribbean,Trinidad and Tobago,2111,155.2100887,2015
Americas,Central America,Belize,742,206.5195609,2015
Americas,Central America,El Salvador,261,4.134667875,2015
Americas,Central America,Guatemala,50153,308.5877194,2015
Americas,Central America,Honduras,14826,165.4534419,2015
Americas,Central America,Mexico,84935,67.46712188,2015
Americas,Central America,Panama,1045,26.32739846,2015
Americas,Northern America,Bermuda,604,974.1464123,2015
Americas,Northern America,Canada,159227,442.9159635,2015
Americas,Northern America,United States of America,1587600,496.2348509,2015
Americas,South America,Chile,214899,1209.834259,2015
Americas,South America,Colombia,43590,90.38187368,2015
Americas,South America,Ecuador,94329,584.2842532,2015
Americas,South America,Guyana,259,33.70140297,2015
Americas,South America,Paraguay,4929,74.24177816,2015
Asia,Central Asia,Kyrgyzstan,1351,23.03337828,2015
Asia,Eastern Asia,Japan,86373,67.49211045,2015
Asia,Eastern Asia,Macao Special Administrative Region of China,163,27.12408186,2015
Asia,Eastern Asia,Mongolia,4207,141.3226008,2015
Asia,Eastern Asia,Republic of Korea,67260,132.941553,2015
Asia,South-Eastern Asia,Indonesia,41100,15.92022916,2015
Asia,South-Eastern Asia,Myanmar,18,0.03434874,2015
Asia,South-Eastern Asia,Singapore,250,4.516498045,2015
Asia,South-Eastern Asia,Thailand,4294,6.254223859,2015
Asia,South-Eastern Asia,Timor-Leste,18,1.450470073,2015
Asia,Southern Asia,Pakistan,15736,8.30919705,2015
Asia,Southern Asia,Sri Lanka,12707,61.34486561,2015
Asia,Western Asia,Armenia,2516,86.25447814,2015
Asia,Western Asia,Cyprus,1948,167.7885589,2015
Asia,Western Asia,United Arab Emirates,1558,17.01932053,2015
Europe,Eastern Europe,Bulgaria,12035,167.6791973,2015
Europe,Eastern Europe,Czech Republic,34476,325.1298926,2015
Europe,Eastern Europe,Hungary,28595,292.2651185,2015
Europe,Eastern Europe,Poland,94680,247.4309181,2015
Europe,Eastern Europe,Romania,29562,148.7274925,2015
Europe,Eastern Europe,Russian Federation,261463,181.712855,2015
Europe,Eastern Europe,Slovakia,6862,126.1555217,2015
Europe,Northern Europe,Denmark,63343,1113.489122,2015
Europe,Northern Europe,Finland,24659,449.8203747,2015
Europe,Northern Europe,Iceland,1273,385.4737269,2015
Europe,Northern Europe,Ireland,26261,558.7319608,2015
Europe,Northern Europe,Latvia,501,25.14223429,2015
Europe,Northern Europe,Lithuania,2999,102.2877112,2015
Europe,Northern Europe,Sweden,90059,922.3987345,2015
Europe,Northern Europe,United Kingdom (England and Wales),400417,691.7407672,2015
Europe,Northern Europe,United Kingdom (Northern Ireland),9166,495.0257099,2015
Europe,Northern Europe,United Kingdom (Scotland),17637,328.252373,2015
Europe,Southern Europe,Albania,231,7.90188797,2015
Europe,Southern Europe,Andorra,80,102.5456969,2015
Europe,Southern Europe,Bosnia and Herzegovina,2828,79.97825768,2015
Europe,Southern Europe,Croatia,14968,353.3508844,2015
Europe,Southern Europe,Greece,65116.50427,580.4748192,2015
Europe,Southern Europe,Kosovo under UNSCR 1244,5681,315.2958153,2015
Europe,Southern Europe,Malta,1361,318.2762104,2015
Europe,Southern Europe,Montenegro,939,149.4799245,2015
Europe,Southern Europe,Portugal,29386,282.0566891,2015
Europe,Southern Europe,Serbia,22501,254.2118202,2015
Europe,Southern Europe,Slovenia,10251,494.0745753,2015
Europe,Southern Europe,Spain,197428,425.5128017,2015
Europe,Western Europe,Austria,79152,912.0305135,2015
Europe,Western Europe,Belgium,87691,776.855653,2015
Europe,Western Europe,France,379253,588.3795668,2015
Europe,Western Europe,Germany,463929,567.790422,2015
Europe,Western Europe,Liechtenstein,168,449.1618319,2015
Europe,Western Europe,Monaco,16,41.76782311,2015
Europe,Western Europe,Netherlands,96582,570.1921994,2015
Europe,Western Europe,Switzerland,52569,631.8564854,2015
Oceania,Australia and New Zealand,Australia,184007,773.153079,2015
Africa,Eastern Africa,Kenya,1452,2.994595362,2016
Africa,Western Africa,Senegal,45,0.291798055,2016
Americas,Caribbean,Barbados,1833,643.4310707,2016
Americas,Caribbean,Dominican Republic,6110,57.40112436,2016
Americas,Caribbean,Grenada,679,632.6625309,2016
Americas,Caribbean,Jamaica,1308,45.41393237,2016
Americas,Caribbean,Puerto Rico,8292,225.9951185,2016
Americas,Central America,Belize,800,217.9661902,2016
Americas,Central America,Guatemala,45429,273.9310313,2016
Americas,Central America,Honduras,13518,148.3454902,2016
Americas,Central America,Mexico,84717,66.45160257,2016
Americas,Central America,Panama,910,22.56237803,2016
Americas,Northern America,Bermuda,749,1213.391697,2016
Americas,Northern America,Canada,158673,437.3517519,2016
Americas,Northern America,United States of America,1515096,470.1913877,2016
Americas,South America,Chile,213769,1193.928415,2016
Americas,South America,Colombia,47176,97.01597245,2016
Americas,South America,Ecuador,82366,502.7646992,2016
Americas,South America,Guyana,218,28.20302243,2016
Asia,Central Asia,Kyrgyzstan,1357,22.79650526,2016
Asia,Eastern Asia,Japan,76477,59.89782384,2016
Asia,Eastern Asia,Macao Special Administrative Region of China,82,13.41768805,2016
Asia,Eastern Asia,Mongolia,4130,136.6020811,2016
Asia,Eastern Asia,Republic of Korea,47745,94.03004699,2016
Asia,South-Eastern Asia,Indonesia,46277,17.73239825,2016
Asia,South-Eastern Asia,Myanmar,25,0.047272743,2016
Asia,South-Eastern Asia,Singapore,212,3.775460136,2016
Asia,South-Eastern Asia,Thailand,3088,4.487834101,2016
Asia,Southern Asia,Nepal,102,0.352002356,2016
Asia,Southern Asia,Pakistan,14572,7.54334615,2016
Asia,Southern Asia,Sri Lanka,10287,49.48518475,2016
Asia,Western Asia,Armenia,2514,86.05756532,2016
Asia,Western Asia,Azerbaijan,4989,51.35915852,2016
Asia,Western Asia,Cyprus,1687,144.156443,2016
Asia,Western Asia,United Arab Emirates,942,10.14421761,2016
Europe,Eastern Europe,Bulgaria,10161,142.5101592,2016
Europe,Eastern Europe,Czech Republic,28220,265.9830958,2016
Europe,Eastern Europe,Poland,79928,209.2321996,2016
Europe,Eastern Europe,Romania,27332,138.1871895,2016
Europe,Eastern Europe,Russian Federation,238321,165.6528118,2016
Europe,Eastern Europe,Slovakia,6260,115.0368191,2016
Europe,Northern Europe,Denmark,60136,1053.111707,2016
Europe,Northern Europe,Finland,24594,447.0335902,2016
Europe,Northern Europe,Iceland,1038,311.8647408,2016
Europe,Northern Europe,Ireland,18438,389.177464,2016
Europe,Northern Europe,Latvia,6365,322.6489637,2016
Europe,Northern Europe,Lithuania,2657,91.11715114,2016
Europe,Northern Europe,Sweden,89055,905.4733232,2016
Europe,Northern Europe,United Kingdom (England and Wales),404282,694.3044743,2016
Europe,Northern Europe,United Kingdom (Northern Ireland),7394,396.9739817,2016
Europe,Northern Europe,United Kingdom (Scotland),16299,301.5635269,2016
Europe,Southern Europe,Bosnia and Herzegovina,2639,74.79296745,2016
Europe,Southern Europe,Croatia,12403,294.4682141,2016
Europe,Southern Europe,Greece,65720.90747,587.0687011,2016
Europe,Southern Europe,Kosovo under UNSCR 1244,5954,327.8273318,2016
Europe,Southern Europe,Montenegro,847,134.7824274,2016
Europe,Southern Europe,Portugal,26193,252.3786201,2016
Europe,Southern Europe,Serbia,19675,223.0268646,2016
Europe,Southern Europe,Slovenia,10707,515.6917779,2016
Europe,Southern Europe,Spain,195910,422.129088,2016
Europe,Western Europe,Austria,80503,925.3885521,2016
Europe,Western Europe,France,382910,591.7324175,2016
Europe,Western Europe,Germany,432730,528.5295249,2016
Europe,Western Europe,Liechtenstein,141,374.4880668,2016
Europe,Western Europe,Monaco,14,36.35438252,2016
Europe,Western Europe,Netherlands,84371,496.6785275,2016
Europe,Western Europe,Switzerland,46539,554.7008667,2016
Oceania,Australia and New Zealand,Australia,188756,782.594082,2016
